flight_id,flight_number,aircraft_id,departure_airport_id,arrival_airport_id,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,delay_minutes,flight_status
F001310,SKY272,AC011,AID001,AID013,2023-07-07 06:42:00,2023-07-07 16:42:00,2023-07-07 06:42:00,2023-07-07 16:42:00,0,On-Time
F001311,SKY860,AC015,AID014,AID007,2023-07-07 07:11:00,2023-07-07 18:11:00,2023-07-07 07:44:00,2023-07-07 18:44:00,33,Delayed
F001312,SKY222,AC006,AID011,AID009,2023-07-07 09:41:00,2023-07-07 17:41:00,2023-07-07 09:41:00,2023-07-07 17:41:00,0,On-Time
F001313,SKY717,AC014,AID011,AID008,2023-07-07 17:05:00,2023-07-08 04:05:00,2023-07-07 17:36:00,2023-07-08 04:36:00,31,Delayed
F001314,SKY983,AC014,AID009,AID001,2023-07-07 21:12:00,2023-07-08 05:12:00,2023-07-07 21:12:00,2023-07-08 05:12:00,0,On-Time
F001315,SKY206,AC003,AID011,AID004,2023-07-07 10:24:00,2023-07-07 20:24:00,2023-07-07 10:24:00,2023-07-07 20:24:00,0,On-Time
F001316,SKY417,AC019,AID008,AID014,2023-07-07 22:42:00,2023-07-08 04:42:00,2023-07-07 22:42:00,2023-07-08 04:42:00,0,On-Time
F001317,SKY325,AC018,AID005,AID001,2023-07-08 19:57:00,2023-07-09 00:57:00,2023-07-08 20:10:00,2023-07-09 01:10:00,13,Delayed
F001318,SKY661,AC002,AID004,AID009,2023-07-08 11:57:00,2023-07-08 13:57:00,2023-07-08 11:57:00,2023-07-08 13:57:00,0,On-Time
F001319,SKY178,AC011,AID013,AID008,2023-07-08 00:14:00,2023-07-08 04:14:00,2023-07-08 00:14:00,2023-07-08 04:14:00,0,On-Time
F001320,SKY944,AC018,AID006,AID005,2023-07-08 22:13:00,2023-07-09 03:13:00,2023-07-08 22:13:00,2023-07-09 03:13:00,0,On-Time
F001321,SKY371,AC016,AID002,AID014,2023-07-08 11:02:00,2023-07-08 21:02:00,2023-07-08 11:55:00,2023-07-08 21:55:00,53,Delayed
F001322,SKY275,AC003,AID003,AID015,2023-07-08 04:18:00,2023-07-08 07:18:00,2023-07-08 04:53:00,2023-07-08 07:53:00,35,Delayed
F001323,SKY845,AC017,AID013,AID001,2023-07-08 22:43:00,2023-07-09 06:43:00,2023-07-08 22:43:00,2023-07-09 06:43:00,0,On-Time
F001324,SKY676,AC013,AID011,AID007,2023-07-09 01:27:00,2023-07-09 08:27:00,2023-07-09 01:27:00,2023-07-09 08:27:00,0,On-Time
F001325,SKY517,AC010,AID003,AID007,2023-07-09 07:03:00,2023-07-09 09:03:00,2023-07-09 07:03:00,2023-07-09 09:03:00,0,On-Time
F001326,SKY326,AC018,AID008,AID002,2023-07-09 23:57:00,2023-07-10 01:57:00,2023-07-09 23:57:00,2023-07-10 01:57:00,0,On-Time
F001327,SKY823,AC006,AID011,AID012,2023-07-09 18:08:00,2023-07-09 23:08:00,2023-07-09 18:08:00,2023-07-09 23:08:00,0,On-Time
F001328,SKY191,AC001,AID010,AID005,2023-07-09 01:58:00,2023-07-09 13:58:00,2023-07-09 01:58:00,2023-07-09 13:58:00,0,On-Time
F001329,SKY624,AC007,AID015,AID009,2023-07-09 08:25:00,2023-07-09 15:25:00,2023-07-09 08:25:00,2023-07-09 15:25:00,0,On-Time
F001330,SKY874,AC007,AID002,AID005,2023-07-09 16:12:00,2023-07-10 02:12:00,2023-07-09 16:55:00,2023-07-10 02:55:00,43,Delayed
F001331,SKY205,AC009,AID011,AID004,2023-07-10 17:40:00,2023-07-11 03:40:00,2023-07-10 17:40:00,2023-07-11 03:40:00,0,On-Time
F001332,SKY699,AC013,AID009,AID002,2023-07-10 05:12:00,2023-07-10 17:12:00,2023-07-10 05:12:00,2023-07-10 17:12:00,0,On-Time
F001333,SKY601,AC019,AID007,AID008,2023-07-10 23:48:00,2023-07-11 02:48:00,2023-07-10 23:48:00,2023-07-11 02:48:00,0,On-Time
F001334,SKY139,AC019,AID013,AID007,2023-07-10 12:47:00,2023-07-10 17:47:00,2023-07-10 12:47:00,2023-07-10 17:47:00,0,On-Time
F001335,SKY262,AC013,AID007,AID011,2023-07-10 11:41:00,2023-07-10 23:41:00,2023-07-10 11:41:00,2023-07-10 23:41:00,0,On-Time
F001336,SKY120,AC004,AID004,AID006,2023-07-10 11:51:00,2023-07-10 22:51:00,2023-07-10 11:51:00,2023-07-10 22:51:00,0,On-Time
F001337,SKY419,AC005,AID009,AID013,2023-07-10 09:10:00,2023-07-10 11:10:00,2023-07-10 09:10:00,2023-07-10 11:10:00,0,On-Time
F001338,SKY983,AC017,AID005,AID009,2023-07-11 19:51:00,2023-07-12 07:51:00,2023-07-11 19:51:00,2023-07-12 07:51:00,0,On-Time
F001339,SKY144,AC018,AID014,AID001,2023-07-11 04:03:00,2023-07-11 07:03:00,2023-07-11 04:03:00,2023-07-11 07:03:00,0,On-Time
F001340,SKY459,AC006,AID004,AID012,2023-07-11 05:30:00,2023-07-11 14:30:00,2023-07-11 06:11:00,2023-07-11 15:11:00,41,Delayed
F001341,SKY490,AC017,AID011,AID004,2023-07-11 21:43:00,2023-07-12 01:43:00,2023-07-11 21:43:00,2023-07-12 01:43:00,0,On-Time
F001342,SKY369,AC017,AID003,AID014,2023-07-11 20:07:00,2023-07-12 08:07:00,2023-07-11 20:07:00,2023-07-12 08:07:00,0,On-Time
F001343,SKY652,AC004,AID002,AID001,2023-07-11 18:11:00,2023-07-12 03:11:00,2023-07-11 18:47:00,2023-07-12 03:47:00,36,Delayed
F001344,SKY110,AC016,AID006,AID015,2023-07-11 12:08:00,2023-07-11 20:08:00,2023-07-11 12:53:00,2023-07-11 20:53:00,45,Delayed
F001345,SKY865,AC019,AID015,AID011,2023-07-12 12:27:00,2023-07-12 18:27:00,2023-07-12 12:37:00,2023-07-12 18:37:00,10,Delayed
F001346,SKY352,AC015,AID011,AID006,2023-07-12 17:44:00,2023-07-13 04:44:00,2023-07-12 18:30:00,2023-07-13 05:30:00,46,Delayed
F001347,SKY185,AC015,AID001,AID005,2023-07-12 21:14:00,2023-07-13 00:14:00,2023-07-12 21:14:00,2023-07-13 00:14:00,0,On-Time
F001348,SKY753,AC015,AID013,AID011,2023-07-12 20:53:00,2023-07-13 04:53:00,2023-07-12 21:27:00,2023-07-13 05:27:00,34,Delayed
F001349,SKY340,AC011,AID009,AID013,2023-07-12 17:47:00,2023-07-12 21:47:00,2023-07-12 17:47:00,2023-07-12 21:47:00,0,On-Time
F001350,SKY782,AC004,AID007,AID014,2023-07-12 16:17:00,2023-07-12 23:17:00,2023-07-12 16:17:00,2023-07-12 23:17:00,0,On-Time
F001351,SKY953,AC010,AID005,AID013,2023-07-12 18:56:00,2023-07-13 03:56:00,2023-07-12 18:56:00,2023-07-13 03:56:00,0,On-Time
F001352,SKY739,AC009,AID006,AID013,2023-07-13 04:25:00,2023-07-13 07:25:00,2023-07-13 04:25:00,2023-07-13 07:25:00,0,On-Time
F001353,SKY397,AC004,AID009,AID015,2023-07-13 15:14:00,2023-07-13 22:14:00,2023-07-13 15:53:00,2023-07-13 22:53:00,39,Delayed
F001354,SKY857,AC010,AID009,AID001,2023-07-13 05:50:00,2023-07-13 17:50:00,2023-07-13 06:49:00,2023-07-13 18:49:00,59,Delayed
F001355,SKY551,AC016,AID004,AID009,2023-07-13 19:09:00,2023-07-14 02:09:00,2023-07-13 19:09:00,2023-07-14 02:09:00,0,On-Time
F001356,SKY190,AC016,AID008,AID013,2023-07-13 08:35:00,2023-07-13 16:35:00,2023-07-13 08:35:00,2023-07-13 16:35:00,0,On-Time
F001357,SKY115,AC004,AID004,AID013,2023-07-13 14:52:00,2023-07-13 18:52:00,2023-07-13 14:52:00,2023-07-13 18:52:00,0,On-Time
F001358,SKY538,AC008,AID007,AID011,2023-07-13 04:31:00,2023-07-13 15:31:00,2023-07-13 04:31:00,2023-07-13 15:31:00,0,On-Time
F001359,SKY978,AC003,AID003,AID001,2023-07-14 23:09:00,2023-07-15 11:09:00,2023-07-14 23:37:00,2023-07-15 11:37:00,28,Delayed
F001360,SKY137,AC011,AID004,AID008,2023-07-14 08:28:00,2023-07-14 17:28:00,2023-07-14 08:28:00,2023-07-14 17:28:00,0,On-Time
F001361,SKY595,AC005,AID004,AID010,2023-07-14 22:19:00,2023-07-15 00:19:00,2023-07-14 22:19:00,2023-07-15 00:19:00,0,On-Time
F001362,SKY608,AC009,AID008,AID012,2023-07-14 17:27:00,2023-07-15 02:27:00,2023-07-14 17:27:00,2023-07-15 02:27:00,0,On-Time
F001363,SKY322,AC005,AID004,AID009,2023-07-14 15:33:00,2023-07-15 02:33:00,2023-07-14 15:33:00,2023-07-15 02:33:00,0,On-Time
F001364,SKY572,AC013,AID014,AID010,2023-07-14 06:41:00,2023-07-14 15:41:00,2023-07-14 06:41:00,2023-07-14 15:41:00,0,On-Time
F001365,SKY973,AC018,AID001,AID014,2023-07-14 01:18:00,2023-07-14 03:18:00,2023-07-14 01:18:00,2023-07-14 03:18:00,0,On-Time
F001366,SKY895,AC010,AID006,AID007,2023-07-15 17:54:00,2023-07-15 20:54:00,2023-07-15 18:09:00,2023-07-15 21:09:00,15,Delayed
F001367,SKY851,AC017,AID005,AID012,2023-07-15 01:37:00,2023-07-15 08:37:00,2023-07-15 01:53:00,2023-07-15 08:53:00,16,Delayed
F001368,SKY555,AC011,AID006,AID004,2023-07-15 02:46:00,2023-07-15 06:46:00,2023-07-15 03:42:00,2023-07-15 07:42:00,56,Delayed
F001369,SKY943,AC015,AID009,AID007,2023-07-15 22:15:00,2023-07-16 07:15:00,2023-07-15 22:15:00,2023-07-16 07:15:00,0,On-Time
F001370,SKY847,AC013,AID004,AID003,2023-07-15 14:50:00,2023-07-15 19:50:00,2023-07-15 14:50:00,2023-07-15 19:50:00,0,On-Time
F001371,SKY279,AC007,AID007,AID014,2023-07-15 04:10:00,2023-07-15 15:10:00,2023-07-15 04:10:00,2023-07-15 15:10:00,0,On-Time
F001372,SKY470,AC014,AID007,AID002,2023-07-15 13:15:00,2023-07-15 16:15:00,2023-07-15 13:15:00,2023-07-15 16:15:00,0,On-Time
F001373,SKY848,AC006,AID013,AID006,2023-07-16 08:25:00,2023-07-16 20:25:00,2023-07-16 08:25:00,2023-07-16 20:25:00,0,On-Time
F001374,SKY793,AC009,AID004,AID010,2023-07-16 12:04:00,2023-07-17 00:04:00,2023-07-16 12:53:00,2023-07-17 00:53:00,49,Delayed
F001375,SKY979,AC017,AID008,AID005,2023-07-16 15:11:00,2023-07-17 00:11:00,2023-07-16 15:11:00,2023-07-17 00:11:00,0,On-Time
F001376,SKY573,AC019,AID011,AID009,2023-07-16 12:53:00,2023-07-17 00:53:00,2023-07-16 12:53:00,2023-07-17 00:53:00,0,On-Time
F001377,SKY977,AC017,AID005,AID014,2023-07-16 02:03:00,2023-07-16 06:03:00,2023-07-16 02:58:00,2023-07-16 06:58:00,55,Delayed
F001378,SKY671,AC013,AID014,AID012,2023-07-16 06:36:00,2023-07-16 11:36:00,2023-07-16 06:36:00,2023-07-16 11:36:00,0,On-Time
F001379,SKY192,AC011,AID015,AID014,2023-07-16 06:10:00,2023-07-16 14:10:00,2023-07-16 06:40:00,2023-07-16 14:40:00,30,Delayed
F001380,SKY186,AC004,AID012,AID010,2023-07-17 17:55:00,2023-07-18 04:55:00,2023-07-17 17:55:00,2023-07-18 04:55:00,0,On-Time
F001381,SKY146,AC019,AID015,AID006,2023-07-17 00:45:00,2023-07-17 07:45:00,2023-07-17 01:25:00,2023-07-17 08:25:00,40,Delayed
F001382,SKY351,AC004,AID010,AID012,2023-07-17 11:50:00,2023-07-17 22:50:00,2023-07-17 11:50:00,2023-07-17 22:50:00,0,On-Time
F001383,SKY357,AC012,AID001,AID015,2023-07-17 20:19:00,2023-07-18 08:19:00,2023-07-17 20:19:00,2023-07-18 08:19:00,0,On-Time
F001384,SKY841,AC018,AID004,AID006,2023-07-17 15:49:00,2023-07-18 02:49:00,2023-07-17 15:49:00,2023-07-18 02:49:00,0,On-Time
F001385,SKY767,AC017,AID012,AID014,2023-07-17 15:28:00,2023-07-17 23:28:00,2023-07-17 15:28:00,2023-07-17 23:28:00,0,On-Time
F001386,SKY605,AC005,AID011,AID010,2023-07-17 19:21:00,2023-07-17 21:21:00,2023-07-17 19:21:00,2023-07-17 21:21:00,0,On-Time
F001387,SKY465,AC006,AID006,AID003,2023-07-18 21:19:00,2023-07-19 09:19:00,2023-07-18 21:19:00,2023-07-19 09:19:00,0,On-Time
F001388,SKY999,AC012,AID006,AID010,2023-07-18 10:29:00,2023-07-18 15:29:00,2023-07-18 10:29:00,2023-07-18 15:29:00,0,On-Time
F001389,SKY724,AC013,AID007,AID008,2023-07-18 13:20:00,2023-07-18 23:20:00,2023-07-18 13:20:00,2023-07-18 23:20:00,0,On-Time
F001390,SKY254,AC011,AID010,AID008,2023-07-18 03:01:00,2023-07-18 13:01:00,2023-07-18 03:01:00,2023-07-18 13:01:00,0,On-Time
F001391,SKY369,AC019,AID013,AID001,2023-07-18 07:10:00,2023-07-18 12:10:00,2023-07-18 07:10:00,2023-07-18 12:10:00,0,On-Time
F001392,SKY966,AC003,AID012,AID013,2023-07-18 08:26:00,2023-07-18 18:26:00,2023-07-18 08:26:00,2023-07-18 18:26:00,0,On-Time
F001393,SKY987,AC016,AID013,AID010,2023-07-18 10:16:00,2023-07-18 16:16:00,2023-07-18 10:16:00,2023-07-18 16:16:00,0,On-Time
F001394,SKY390,AC014,AID009,AID006,2023-07-19 01:56:00,2023-07-19 12:56:00,2023-07-19 02:56:00,2023-07-19 13:56:00,60,Delayed
F001395,SKY589,AC010,AID013,AID006,2023-07-19 17:16:00,2023-07-19 22:16:00,2023-07-19 17:16:00,2023-07-19 22:16:00,0,On-Time
F001396,SKY330,AC008,AID002,AID010,2023-07-19 14:49:00,2023-07-20 00:49:00,2023-07-19 15:19:00,2023-07-20 01:19:00,30,Delayed
F001397,SKY393,AC006,AID005,AID001,2023-07-19 08:04:00,2023-07-19 17:04:00,2023-07-19 08:04:00,2023-07-19 17:04:00,0,On-Time
F001398,SKY896,AC011,AID011,AID013,2023-07-19 13:59:00,2023-07-19 15:59:00,2023-07-19 13:59:00,2023-07-19 15:59:00,0,On-Time
F001399,SKY980,AC002,AID007,AID015,2023-07-19 22:44:00,2023-07-20 04:44:00,2023-07-19 22:44:00,2023-07-20 04:44:00,0,On-Time
F001400,SKY574,AC007,AID013,AID005,2023-07-19 18:03:00,2023-07-20 00:03:00,2023-07-19 18:03:00,2023-07-20 00:03:00,0,On-Time
F001401,SKY429,AC007,AID013,AID008,2023-07-20 11:09:00,2023-07-20 22:09:00,2023-07-20 11:09:00,2023-07-20 22:09:00,0,On-Time
F001402,SKY629,AC008,AID005,AID004,2023-07-20 02:39:00,2023-07-20 12:39:00,2023-07-20 02:39:00,2023-07-20 12:39:00,0,On-Time
F001403,SKY633,AC004,AID010,AID009,2023-07-20 08:32:00,2023-07-20 11:32:00,2023-07-20 09:12:00,2023-07-20 12:12:00,40,Delayed
F001404,SKY277,AC009,AID001,AID014,2023-07-20 14:43:00,2023-07-20 17:43:00,2023-07-20 15:11:00,2023-07-20 18:11:00,28,Delayed
F001405,SKY623,AC018,AID007,AID003,2023-07-20 10:55:00,2023-07-20 15:55:00,2023-07-20 10:55:00,2023-07-20 15:55:00,0,On-Time
F001406,SKY510,AC002,AID010,AID007,2023-07-20 20:31:00,2023-07-21 05:31:00,2023-07-20 20:31:00,2023-07-21 05:31:00,0,On-Time
F001407,SKY906,AC002,AID001,AID005,2023-07-20 14:21:00,2023-07-20 20:21:00,2023-07-20 14:21:00,2023-07-20 20:21:00,0,On-Time
F001408,SKY818,AC006,AID005,AID013,2023-07-21 12:02:00,2023-07-21 17:02:00,2023-07-21 12:02:00,2023-07-21 17:02:00,0,On-Time
F001409,SKY253,AC015,AID006,AID003,2023-07-21 17:38:00,2023-07-22 04:38:00,2023-07-21 17:38:00,2023-07-22 04:38:00,0,On-Time
F001410,SKY823,AC003,AID014,AID004,2023-07-21 19:01:00,2023-07-22 05:01:00,2023-07-21 19:50:00,2023-07-22 05:50:00,49,Delayed
F001411,SKY984,AC007,AID005,AID011,2023-07-21 13:01:00,2023-07-21 17:01:00,2023-07-21 13:36:00,2023-07-21 17:36:00,35,Delayed
F001412,SKY116,AC015,AID009,AID003,2023-07-21 03:08:00,2023-07-21 12:08:00,2023-07-21 03:08:00,2023-07-21 12:08:00,0,On-Time
F001413,SKY520,AC005,AID015,AID007,2023-07-21 23:59:00,2023-07-22 05:59:00,2023-07-21 23:59:00,2023-07-22 05:59:00,0,On-Time
F001414,SKY418,AC001,AID008,AID001,2023-07-21 11:02:00,2023-07-21 15:02:00,2023-07-21 11:02:00,2023-07-21 15:02:00,0,On-Time
F001415,SKY216,AC019,AID001,AID013,2023-07-22 19:10:00,2023-07-23 00:10:00,2023-07-22 19:10:00,2023-07-23 00:10:00,0,On-Time
F001416,SKY913,AC002,AID001,AID005,2023-07-22 18:20:00,2023-07-22 23:20:00,2023-07-22 18:20:00,2023-07-22 23:20:00,0,On-Time
F001417,SKY149,AC007,AID014,AID006,2023-07-22 08:05:00,2023-07-22 14:05:00,2023-07-22 08:05:00,2023-07-22 14:05:00,0,On-Time
F001418,SKY302,AC013,AID005,AID009,2023-07-22 15:28:00,2023-07-23 02:28:00,2023-07-22 15:28:00,2023-07-23 02:28:00,0,On-Time
F001419,SKY596,AC018,AID002,AID005,2023-07-22 13:31:00,2023-07-23 00:31:00,2023-07-22 13:31:00,2023-07-23 00:31:00,0,On-Time
F001420,SKY775,AC015,AID003,AID009,2023-07-22 18:13:00,2023-07-22 21:13:00,2023-07-22 18:13:00,2023-07-22 21:13:00,0,On-Time
F001421,SKY283,AC015,AID002,AID004,2023-07-22 05:02:00,2023-07-22 15:02:00,2023-07-22 05:02:00,2023-07-22 15:02:00,0,On-Time
F001422,SKY678,AC017,AID001,AID011,2023-07-23 20:52:00,2023-07-23 22:52:00,2023-07-23 20:52:00,2023-07-23 22:52:00,0,On-Time
F001423,SKY972,AC001,AID003,AID010,2023-07-23 14:00:00,2023-07-23 16:00:00,2023-07-23 14:00:00,2023-07-23 16:00:00,0,On-Time
F001424,SKY561,AC017,AID003,AID006,2023-07-23 19:21:00,2023-07-24 02:21:00,2023-07-23 19:21:00,2023-07-24 02:21:00,0,On-Time
F001425,SKY421,AC002,AID012,AID013,2023-07-23 05:14:00,2023-07-23 15:14:00,2023-07-23 05:14:00,2023-07-23 15:14:00,0,On-Time
F001426,SKY893,AC013,AID011,AID002,2023-07-23 06:22:00,2023-07-23 11:22:00,2023-07-23 06:22:00,2023-07-23 11:22:00,0,On-Time
F001427,SKY546,AC016,AID005,AID004,2023-07-23 00:56:00,2023-07-23 12:56:00,2023-07-23 00:56:00,2023-07-23 12:56:00,0,On-Time
F001428,SKY503,AC017,AID015,AID011,2023-07-23 05:07:00,2023-07-23 07:07:00,2023-07-23 05:20:00,2023-07-23 07:20:00,13,Delayed
F001429,SKY827,AC011,AID014,AID011,2023-07-24 08:12:00,2023-07-24 17:12:00,2023-07-24 08:12:00,2023-07-24 17:12:00,0,On-Time
F001430,SKY472,AC004,AID014,AID006,2023-07-24 06:51:00,2023-07-24 09:51:00,2023-07-24 06:51:00,2023-07-24 09:51:00,0,On-Time
F001431,SKY600,AC006,AID004,AID001,2023-07-24 03:45:00,2023-07-24 10:45:00,2023-07-24 03:45:00,2023-07-24 10:45:00,0,On-Time
F001432,SKY340,AC005,AID011,AID002,2023-07-24 04:24:00,2023-07-24 11:24:00,2023-07-24 04:24:00,2023-07-24 11:24:00,0,On-Time
F001433,SKY269,AC007,AID004,AID014,2023-07-24 08:16:00,2023-07-24 13:16:00,2023-07-24 08:16:00,2023-07-24 13:16:00,0,On-Time
F001434,SKY593,AC014,AID005,AID006,2023-07-24 20:39:00,2023-07-25 01:39:00,2023-07-24 21:13:00,2023-07-25 02:13:00,34,Delayed
F001435,SKY892,AC013,AID005,AID011,2023-07-24 17:37:00,2023-07-24 19:37:00,2023-07-24 17:37:00,2023-07-24 19:37:00,0,On-Time
F001436,SKY227,AC003,AID015,AID005,2023-07-25 18:26:00,2023-07-26 03:26:00,2023-07-25 18:26:00,2023-07-26 03:26:00,0,On-Time
F001437,SKY544,AC010,AID008,AID006,2023-07-25 10:33:00,2023-07-25 12:33:00,2023-07-25 10:33:00,2023-07-25 12:33:00,0,On-Time
F001438,SKY739,AC002,AID008,AID006,2023-07-25 22:59:00,2023-07-26 02:59:00,2023-07-25 22:59:00,2023-07-26 02:59:00,0,On-Time
F001439,SKY723,AC010,AID011,AID015,2023-07-25 12:32:00,2023-07-25 22:32:00,2023-07-25 12:32:00,2023-07-25 22:32:00,0,On-Time
F001440,SKY393,AC018,AID001,AID009,2023-07-25 18:18:00,2023-07-26 01:18:00,2023-07-25 18:18:00,2023-07-26 01:18:00,0,On-Time
F001441,SKY539,AC013,AID003,AID010,2023-07-25 03:22:00,2023-07-25 08:22:00,2023-07-25 03:22:00,2023-07-25 08:22:00,0,On-Time
F001442,SKY572,AC016,AID014,AID001,2023-07-25 19:55:00,2023-07-26 03:55:00,2023-07-25 19:55:00,2023-07-26 03:55:00,0,On-Time
F001443,SKY980,AC007,AID015,AID008,2023-07-26 11:15:00,2023-07-26 20:15:00,2023-07-26 11:15:00,2023-07-26 20:15:00,0,On-Time
F001444,SKY640,AC010,AID015,AID014,2023-07-26 08:00:00,2023-07-26 12:00:00,2023-07-26 08:00:00,2023-07-26 12:00:00,0,On-Time
F001445,SKY790,AC016,AID008,AID009,2023-07-26 18:09:00,2023-07-27 04:09:00,2023-07-26 18:09:00,2023-07-27 04:09:00,0,On-Time
F001446,SKY750,AC002,AID008,AID010,2023-07-26 03:42:00,2023-07-26 09:42:00,2023-07-26 04:23:00,2023-07-26 10:23:00,41,Delayed
F001447,SKY769,AC011,AID013,AID007,2023-07-26 12:08:00,2023-07-26 15:08:00,2023-07-26 12:08:00,2023-07-26 15:08:00,0,On-Time
F001448,SKY582,AC016,AID012,AID015,2023-07-26 07:44:00,2023-07-26 17:44:00,2023-07-26 07:44:00,2023-07-26 17:44:00,0,On-Time
F001449,SKY680,AC010,AID013,AID004,2023-07-26 04:16:00,2023-07-26 11:16:00,2023-07-26 04:16:00,2023-07-26 11:16:00,0,On-Time
F001450,SKY661,AC009,AID006,AID012,2023-07-27 02:27:00,2023-07-27 14:27:00,2023-07-27 02:27:00,2023-07-27 14:27:00,0,On-Time
F001451,SKY813,AC010,AID007,AID009,2023-07-27 19:16:00,2023-07-28 02:16:00,2023-07-27 19:16:00,2023-07-28 02:16:00,0,On-Time
F001452,SKY552,AC004,AID015,AID007,2023-07-27 15:40:00,2023-07-27 22:40:00,2023-07-27 15:40:00,2023-07-27 22:40:00,0,On-Time
F001453,SKY733,AC017,AID014,AID002,2023-07-27 02:29:00,2023-07-27 14:29:00,2023-07-27 02:29:00,2023-07-27 14:29:00,0,On-Time
F001454,SKY371,AC006,AID001,AID009,2023-07-27 05:19:00,2023-07-27 09:19:00,2023-07-27 05:19:00,2023-07-27 09:19:00,0,On-Time
F001455,SKY321,AC008,AID012,AID002,2023-07-27 10:54:00,2023-07-27 22:54:00,2023-07-27 11:06:00,2023-07-27 23:06:00,12,Delayed
F001456,SKY949,AC019,AID004,AID001,2023-07-27 13:36:00,2023-07-27 21:36:00,2023-07-27 13:36:00,2023-07-27 21:36:00,0,On-Time
F001457,SKY530,AC005,AID010,AID011,2023-07-28 18:07:00,2023-07-29 05:07:00,2023-07-28 18:07:00,2023-07-29 05:07:00,0,On-Time
F001458,SKY219,AC011,AID009,AID002,2023-07-28 14:02:00,2023-07-28 19:02:00,2023-07-28 14:02:00,2023-07-28 19:02:00,0,On-Time
F001459,SKY549,AC019,AID003,AID010,2023-07-28 13:36:00,2023-07-28 18:36:00,2023-07-28 14:17:00,2023-07-28 19:17:00,41,Delayed
F001460,SKY643,AC015,AID010,AID014,2023-07-28 11:06:00,2023-07-28 17:06:00,2023-07-28 11:06:00,2023-07-28 17:06:00,0,On-Time
F001461,SKY271,AC003,AID015,AID010,2023-07-28 16:48:00,2023-07-29 02:48:00,2023-07-28 16:48:00,2023-07-29 02:48:00,0,On-Time
F001462,SKY466,AC003,AID004,AID007,2023-07-28 10:47:00,2023-07-28 14:47:00,2023-07-28 10:47:00,2023-07-28 14:47:00,0,On-Time
F001463,SKY915,AC016,AID010,AID005,2023-07-28 10:57:00,2023-07-28 13:57:00,2023-07-28 10:57:00,2023-07-28 13:57:00,0,On-Time
F001464,SKY864,AC010,AID008,AID006,2023-07-29 21:20:00,2023-07-30 01:20:00,2023-07-29 21:20:00,2023-07-30 01:20:00,0,On-Time
F001465,SKY273,AC003,AID013,AID005,2023-07-29 14:06:00,2023-07-29 18:06:00,2023-07-29 14:06:00,2023-07-29 18:06:00,0,On-Time
F001466,SKY195,AC010,AID002,AID013,2023-07-29 00:15:00,2023-07-29 07:15:00,2023-07-29 00:15:00,2023-07-29 07:15:00,0,On-Time
F001467,SKY766,AC018,AID002,AID015,2023-07-29 05:59:00,2023-07-29 07:59:00,2023-07-29 05:59:00,2023-07-29 07:59:00,0,On-Time
F001468,SKY205,AC005,AID011,AID002,2023-07-29 13:24:00,2023-07-29 19:24:00,2023-07-29 13:24:00,2023-07-29 19:24:00,0,On-Time
F001469,SKY957,AC013,AID009,AID013,2023-07-29 09:59:00,2023-07-29 18:59:00,2023-07-29 09:59:00,2023-07-29 18:59:00,0,On-Time
F001470,SKY317,AC001,AID010,AID007,2023-07-29 15:28:00,2023-07-30 02:28:00,2023-07-29 15:47:00,2023-07-30 02:47:00,19,Delayed
F001471,SKY941,AC015,AID007,AID014,2023-07-30 09:01:00,2023-07-30 17:01:00,2023-07-30 09:41:00,2023-07-30 17:41:00,40,Delayed
F001472,SKY699,AC003,AID009,AID007,2023-07-30 14:42:00,2023-07-30 16:42:00,2023-07-30 15:08:00,2023-07-30 17:08:00,26,Delayed
F001473,SKY877,AC003,AID006,AID013,2023-07-30 07:27:00,2023-07-30 19:27:00,2023-07-30 07:27:00,2023-07-30 19:27:00,0,On-Time
F001474,SKY386,AC019,AID015,AID010,2023-07-30 08:46:00,2023-07-30 12:46:00,2023-07-30 08:46:00,2023-07-30 12:46:00,0,On-Time
F001475,SKY404,AC008,AID003,AID006,2023-07-30 04:07:00,2023-07-30 15:07:00,2023-07-30 04:07:00,2023-07-30 15:07:00,0,On-Time
F001476,SKY461,AC008,AID003,AID008,2023-07-30 12:53:00,2023-07-30 22:53:00,2023-07-30 12:53:00,2023-07-30 22:53:00,0,On-Time
F001477,SKY473,AC010,AID006,AID003,2023-07-30 08:08:00,2023-07-30 17:08:00,2023-07-30 08:08:00,2023-07-30 17:08:00,0,On-Time
F001478,SKY278,AC017,AID008,AID006,2023-07-31 16:01:00,2023-08-01 01:01:00,2023-07-31 16:11:00,2023-08-01 01:11:00,10,Delayed
F001479,SKY370,AC008,AID006,AID013,2023-07-31 13:40:00,2023-07-31 16:40:00,2023-07-31 13:40:00,2023-07-31 16:40:00,0,On-Time
F001480,SKY217,AC016,AID001,AID013,2023-07-31 07:49:00,2023-07-31 13:49:00,2023-07-31 07:49:00,2023-07-31 13:49:00,0,On-Time
F001481,SKY350,AC004,AID001,AID003,2023-07-31 21:25:00,2023-08-01 08:25:00,2023-07-31 21:25:00,2023-08-01 08:25:00,0,On-Time
F001482,SKY450,AC001,AID001,AID006,2023-07-31 22:38:00,2023-08-01 09:38:00,2023-07-31 22:38:00,2023-08-01 09:38:00,0,On-Time
F001483,SKY108,AC006,AID008,AID013,2023-07-31 20:00:00,2023-08-01 04:00:00,2023-07-31 20:00:00,2023-08-01 04:00:00,0,On-Time
