flight_id,crew_id,assignment_role
F001056,C063,Cabin Crew
F001057,C009,Captain
F001057,C070,First Officer
F001057,C037,Cabin Crew
F001057,C060,Cabin Crew
F001057,C035,Cabin Crew
F001058,C043,Captain
F001058,C069,First Officer
F001058,C060,Cabin Crew
F001058,C005,Cabin Crew
F001058,C021,Cabin Crew
F001059,C052,Captain
F001059,C070,First Officer
F001059,C034,Cabin Crew
F001059,C005,Cabin Crew
F001059,C004,Cabin Crew
F001060,C079,Captain
F001060,C028,First Officer
F001060,C072,Cabin Crew
F001060,C056,Cabin Crew
F001060,C063,Cabin Crew
F001061,C078,Captain
F001061,C020,First Officer
F001061,C051,Cabin Crew
F001061,C014,Cabin Crew
F001061,C056,Cabin Crew
F001062,C079,Captain
F001062,C073,First Officer
F001062,C057,Cabin Crew
F001062,C066,Cabin Crew
F001062,C010,Cabin Crew
F001063,C078,Captain
F001063,C020,First Officer
F001063,C008,Cabin Crew
F001063,C046,Cabin Crew
F001063,C040,Cabin Crew
F001064,C023,Captain
F001064,C029,First Officer
F001064,C046,Cabin Crew
F001064,C036,Cabin Crew
F001064,C074,Cabin Crew
F001065,C052,Captain
F001065,C025,First Officer
F001065,C041,Cabin Crew
F001065,C072,Cabin Crew
F001065,C018,Cabin Crew
F001066,C078,Captain
F001066,C048,First Officer
F001066,C040,Cabin Crew
F001066,C003,Cabin Crew
F001066,C060,Cabin Crew
F001067,C024,Captain
F001067,C048,First Officer
F001067,C033,Cabin Crew
F001067,C057,Cabin Crew
F001067,C008,Cabin Crew
F001068,C026,Captain
F001068,C073,First Officer
F001068,C033,Cabin Crew
F001068,C046,Cabin Crew
F001068,C002,Cabin Crew
F001069,C068,Captain
F001069,C070,First Officer
F001069,C005,Cabin Crew
F001069,C002,Cabin Crew
F001069,C036,Cabin Crew
F001070,C038,Captain
F001070,C015,First Officer
F001070,C014,Cabin Crew
F001070,C002,Cabin Crew
F001070,C050,Cabin Crew
F001071,C011,Captain
F001071,C070,First Officer
F001071,C022,Cabin Crew
F001071,C049,Cabin Crew
F001071,C010,Cabin Crew
F001072,C038,Captain
F001072,C017,First Officer
F001072,C050,Cabin Crew
F001072,C036,Cabin Crew
F001072,C022,Cabin Crew
F001073,C058,Captain
F001073,C059,First Officer
F001073,C037,Cabin Crew
F001073,C039,Cabin Crew
F001073,C018,Cabin Crew
F001074,C013,Captain
F001074,C015,First Officer
F001074,C003,Cabin Crew
F001074,C054,Cabin Crew
F001074,C033,Cabin Crew
F001075,C019,Captain
F001075,C028,First Officer
F001075,C034,Cabin Crew
F001075,C060,Cabin Crew
F001075,C006,Cabin Crew
F001076,C026,Captain
F001076,C016,First Officer
F001076,C035,Cabin Crew
F001076,C072,Cabin Crew
F001076,C012,Cabin Crew
F001077,C019,Captain
F001077,C062,First Officer
F001077,C010,Cabin Crew
F001077,C003,Cabin Crew
F001077,C039,Cabin Crew
F001078,C030,Captain
F001078,C017,First Officer
F001078,C035,Cabin Crew
F001078,C047,Cabin Crew
F001078,C057,Cabin Crew
F001079,C053,Captain
F001079,C067,First Officer
F001079,C063,Cabin Crew
F001079,C003,Cabin Crew
F001079,C072,Cabin Crew
F001080,C078,Captain
F001080,C061,First Officer
F001080,C039,Cabin Crew
F001080,C056,Cabin Crew
F001080,C035,Cabin Crew
F001081,C038,Captain
F001081,C025,First Officer
F001081,C074,Cabin Crew
F001081,C022,Cabin Crew
F001081,C051,Cabin Crew
F001082,C038,Captain
F001082,C073,First Officer
F001082,C066,Cabin Crew
F001082,C065,Cabin Crew
F001082,C033,Cabin Crew
F001083,C058,Captain
F001083,C059,First Officer
F001083,C075,Cabin Crew
F001083,C036,Cabin Crew
F001083,C004,Cabin Crew
F001084,C011,Captain
F001084,C070,First Officer
F001084,C074,Cabin Crew
F001084,C005,Cabin Crew
F001084,C014,Cabin Crew
F001085,C078,Captain
F001085,C015,First Officer
F001085,C072,Cabin Crew
F001085,C027,Cabin Crew
F001085,C065,Cabin Crew
F001086,C079,Captain
F001086,C067,First Officer
F001086,C004,Cabin Crew
F001086,C054,Cabin Crew
F001086,C035,Cabin Crew
F001087,C023,Captain
F001087,C055,First Officer
F001087,C063,Cabin Crew
F001087,C010,Cabin Crew
F001087,C066,Cabin Crew
F001088,C042,Captain
F001088,C055,First Officer
F001088,C004,Cabin Crew
F001088,C022,Cabin Crew
F001088,C063,Cabin Crew
F001089,C013,Captain
F001089,C015,First Officer
F001089,C003,Cabin Crew
F001089,C066,Cabin Crew
F001089,C057,Cabin Crew
F001090,C042,Captain
F001090,C016,First Officer
F001090,C010,Cabin Crew
F001090,C034,Cabin Crew
F001090,C064,Cabin Crew
F001091,C068,Captain
F001091,C080,First Officer
F001091,C014,Cabin Crew
F001091,C056,Cabin Crew
F001091,C003,Cabin Crew
F001092,C019,Captain
F001092,C015,First Officer
F001092,C033,Cabin Crew
F001092,C045,Cabin Crew
F001092,C010,Cabin Crew
F001093,C078,Captain
F001093,C076,First Officer
F001093,C045,Cabin Crew
F001093,C021,Cabin Crew
F001093,C035,Cabin Crew
F001094,C019,Captain
F001094,C073,First Officer
F001094,C010,Cabin Crew
F001094,C066,Cabin Crew
F001094,C056,Cabin Crew
F001095,C079,Captain
F001095,C059,First Officer
F001095,C060,Cabin Crew
F001095,C027,Cabin Crew
F001095,C012,Cabin Crew
F001096,C044,Captain
F001096,C069,First Officer
F001096,C054,Cabin Crew
F001096,C021,Cabin Crew
F001096,C033,Cabin Crew
F001097,C079,Captain
F001097,C062,First Officer
F001097,C049,Cabin Crew
F001097,C040,Cabin Crew
F001097,C007,Cabin Crew
F001098,C030,Captain
F001098,C067,First Officer
F001098,C005,Cabin Crew
F001098,C021,Cabin Crew
F001098,C049,Cabin Crew
F001099,C043,Captain
F001099,C061,First Officer
F001099,C010,Cabin Crew
F001099,C022,Cabin Crew
F001099,C057,Cabin Crew
F001100,C042,Captain
F001100,C059,First Officer
F001100,C057,Cabin Crew
F001100,C035,Cabin Crew
F001100,C040,Cabin Crew
F001101,C053,Captain
F001101,C017,First Officer
F001101,C006,Cabin Crew
F001101,C057,Cabin Crew
F001101,C071,Cabin Crew
F001102,C078,Captain
F001102,C062,First Officer
F001102,C063,Cabin Crew
F001102,C035,Cabin Crew
F001102,C034,Cabin Crew
F001103,C038,Captain
F001103,C070,First Officer
F001103,C049,Cabin Crew
F001103,C057,Cabin Crew
F001103,C036,Cabin Crew
F001104,C044,Captain
F001104,C062,First Officer
F001104,C047,Cabin Crew
F001104,C034,Cabin Crew
F001104,C035,Cabin Crew
F001105,C031,Captain
F001105,C020,First Officer
F001105,C039,Cabin Crew
F001105,C037,Cabin Crew
F001105,C027,Cabin Crew
F001106,C053,Captain
F001106,C025,First Officer
F001106,C002,Cabin Crew
F001106,C010,Cabin Crew
F001106,C060,Cabin Crew
F001107,C038,Captain
F001107,C029,First Officer
F001107,C012,Cabin Crew
F001107,C021,Cabin Crew
F001107,C037,Cabin Crew
F001108,C053,Captain
F001108,C016,First Officer
F001108,C021,Cabin Crew
F001108,C036,Cabin Crew
F001108,C064,Cabin Crew
F001109,C013,Captain
F001109,C070,First Officer
F001109,C004,Cabin Crew
F001109,C037,Cabin Crew
F001109,C041,Cabin Crew
F001110,C038,Captain
F001110,C076,First Officer
F001110,C010,Cabin Crew
F001110,C012,Cabin Crew
F001110,C039,Cabin Crew
F001111,C079,Captain
F001111,C048,First Officer
F001111,C035,Cabin Crew
F001111,C033,Cabin Crew
F001111,C034,Cabin Crew
F001112,C009,Captain
F001112,C070,First Officer
F001112,C072,Cabin Crew
F001112,C045,Cabin Crew
F001112,C018,Cabin Crew
F001113,C038,Captain
F001113,C076,First Officer
F001113,C066,Cabin Crew
F001113,C074,Cabin Crew
F001113,C071,Cabin Crew
F001114,C044,Captain
F001114,C061,First Officer
F001114,C040,Cabin Crew
F001114,C051,Cabin Crew
F001114,C039,Cabin Crew
F001115,C068,Captain
F001115,C001,First Officer
F001115,C022,Cabin Crew
F001115,C027,Cabin Crew
F001115,C036,Cabin Crew
F001116,C026,Captain
F001116,C076,First Officer
F001116,C060,Cabin Crew
F001116,C014,Cabin Crew
F001116,C064,Cabin Crew
F001117,C053,Captain
F001117,C020,First Officer
F001117,C039,Cabin Crew
F001117,C037,Cabin Crew
F001117,C054,Cabin Crew
F001118,C038,Captain
F001118,C017,First Officer
F001118,C021,Cabin Crew
F001118,C036,Cabin Crew
F001118,C064,Cabin Crew
F001119,C024,Captain
F001119,C061,First Officer
F001119,C071,Cabin Crew
F001119,C057,Cabin Crew
F001119,C003,Cabin Crew
F001120,C044,Captain
F001120,C062,First Officer
F001120,C063,Cabin Crew
F001120,C014,Cabin Crew
F001120,C072,Cabin Crew
F001121,C023,Captain
F001121,C059,First Officer
F001121,C036,Cabin Crew
F001121,C071,Cabin Crew
F001121,C002,Cabin Crew
F001122,C043,Captain
F001122,C048,First Officer
F001122,C074,Cabin Crew
F001122,C022,Cabin Crew
F001122,C049,Cabin Crew
F001123,C079,Captain
F001123,C017,First Officer
F001123,C040,Cabin Crew
F001123,C014,Cabin Crew
F001123,C050,Cabin Crew
F001124,C009,Captain
F001124,C069,First Officer
F001124,C004,Cabin Crew
F001124,C047,Cabin Crew
F001124,C014,Cabin Crew
F001125,C079,Captain
F001125,C062,First Officer
F001125,C018,Cabin Crew
F001125,C039,Cabin Crew
F001125,C047,Cabin Crew
F001126,C068,Captain
F001126,C067,First Officer
F001126,C003,Cabin Crew
F001126,C033,Cabin Crew
F001126,C050,Cabin Crew
F001127,C030,Captain
F001127,C032,First Officer
F001127,C039,Cabin Crew
F001127,C041,Cabin Crew
F001127,C046,Cabin Crew
F001128,C052,Captain
F001128,C069,First Officer
F001128,C021,Cabin Crew
F001128,C005,Cabin Crew
F001128,C004,Cabin Crew
F001129,C042,Captain
F001129,C061,First Officer
F001129,C054,Cabin Crew
F001129,C033,Cabin Crew
F001129,C008,Cabin Crew
F001130,C058,Captain
F001130,C055,First Officer
F001130,C045,Cabin Crew
F001130,C033,Cabin Crew
F001130,C056,Cabin Crew
F001131,C068,Captain
F001131,C028,First Officer
F001131,C075,Cabin Crew
F001131,C054,Cabin Crew
F001131,C002,Cabin Crew
F001132,C026,Captain
F001132,C001,First Officer
F001132,C033,Cabin Crew
F001132,C046,Cabin Crew
F001132,C056,Cabin Crew
F001133,C077,Captain
F001133,C061,First Officer
F001133,C039,Cabin Crew
F001133,C036,Cabin Crew
F001133,C021,Cabin Crew
F001134,C023,Captain
F001134,C028,First Officer
F001134,C051,Cabin Crew
F001134,C035,Cabin Crew
F001134,C036,Cabin Crew
F001135,C030,Captain
F001135,C061,First Officer
F001135,C034,Cabin Crew
F001135,C004,Cabin Crew
F001135,C045,Cabin Crew
F001136,C043,Captain
F001136,C028,First Officer
F001136,C063,Cabin Crew
F001136,C003,Cabin Crew
F001136,C035,Cabin Crew
F001137,C058,Captain
F001137,C073,First Officer
F001137,C006,Cabin Crew
F001137,C054,Cabin Crew
F001137,C040,Cabin Crew
F001138,C044,Captain
F001138,C020,First Officer
F001138,C003,Cabin Crew
F001138,C047,Cabin Crew
F001138,C064,Cabin Crew
F001139,C011,Captain
F001139,C076,First Officer
F001139,C056,Cabin Crew
F001139,C057,Cabin Crew
F001139,C027,Cabin Crew
F001140,C068,Captain
F001140,C067,First Officer
F001140,C035,Cabin Crew
F001140,C005,Cabin Crew
F001140,C008,Cabin Crew
F001141,C042,Captain
F001141,C029,First Officer
F001141,C047,Cabin Crew
F001141,C021,Cabin Crew
F001141,C050,Cabin Crew
F001142,C058,Captain
F001142,C048,First Officer
F001142,C037,Cabin Crew
F001142,C057,Cabin Crew
F001142,C045,Cabin Crew
F001143,C013,Captain
F001143,C067,First Officer
F001143,C007,Cabin Crew
F001143,C071,Cabin Crew
F001143,C010,Cabin Crew
F001144,C023,Captain
F001144,C017,First Officer
F001144,C033,Cabin Crew
F001144,C005,Cabin Crew
F001144,C066,Cabin Crew
F001145,C023,Captain
F001145,C025,First Officer
F001145,C006,Cabin Crew
F001145,C046,Cabin Crew
F001145,C036,Cabin Crew
F001146,C013,Captain
F001146,C073,First Officer
F001146,C027,Cabin Crew
F001146,C022,Cabin Crew
F001146,C056,Cabin Crew
F001147,C030,Captain
F001147,C048,First Officer
F001147,C018,Cabin Crew
F001147,C047,Cabin Crew
F001147,C075,Cabin Crew
F001148,C023,Captain
F001148,C055,First Officer
F001148,C060,Cabin Crew
F001148,C066,Cabin Crew
F001148,C051,Cabin Crew
F001149,C058,Captain
F001149,C001,First Officer
F001149,C006,Cabin Crew
F001149,C018,Cabin Crew
F001149,C063,Cabin Crew
F001150,C024,Captain
F001150,C029,First Officer
F001150,C057,Cabin Crew
F001150,C075,Cabin Crew
F001150,C018,Cabin Crew
F001151,C068,Captain
F001151,C073,First Officer
F001151,C075,Cabin Crew
F001151,C072,Cabin Crew
F001151,C004,Cabin Crew
F001152,C011,Captain
F001152,C059,First Officer
F001152,C036,Cabin Crew
F001152,C037,Cabin Crew
F001152,C060,Cabin Crew
F001153,C078,Captain
F001153,C025,First Officer
F001153,C033,Cabin Crew
F001153,C057,Cabin Crew
F001153,C021,Cabin Crew
F001154,C044,Captain
F001154,C067,First Officer
F001154,C063,Cabin Crew
F001154,C050,Cabin Crew
F001154,C010,Cabin Crew
F001155,C038,Captain
F001155,C015,First Officer
F001155,C049,Cabin Crew
F001155,C057,Cabin Crew
F001155,C064,Cabin Crew
F001156,C013,Captain
F001156,C069,First Officer
F001156,C075,Cabin Crew
F001156,C010,Cabin Crew
F001156,C071,Cabin Crew
F001157,C024,Captain
F001157,C015,First Officer
F001157,C027,Cabin Crew
F001157,C072,Cabin Crew
F001157,C050,Cabin Crew
F001158,C023,Captain
F001158,C059,First Officer
F001158,C021,Cabin Crew
F001158,C075,Cabin Crew
F001158,C003,Cabin Crew
F001159,C043,Captain
F001159,C017,First Officer
F001159,C074,Cabin Crew
F001159,C034,Cabin Crew
F001159,C005,Cabin Crew
F001160,C030,Captain
F001160,C048,First Officer
F001160,C027,Cabin Crew
F001160,C066,Cabin Crew
F001160,C006,Cabin Crew
F001161,C011,Captain
F001161,C028,First Officer
F001161,C037,Cabin Crew
F001161,C035,Cabin Crew
F001161,C047,Cabin Crew
F001162,C044,Captain
F001162,C076,First Officer
F001162,C071,Cabin Crew
F001162,C018,Cabin Crew
F001162,C039,Cabin Crew
F001163,C023,Captain
F001163,C080,First Officer
F001163,C027,Cabin Crew
F001163,C047,Cabin Crew
F001163,C040,Cabin Crew
F001164,C019,Captain
F001164,C032,First Officer
F001164,C014,Cabin Crew
F001164,C037,Cabin Crew
F001164,C021,Cabin Crew
F001165,C023,Captain
F001165,C080,First Officer
F001165,C051,Cabin Crew
F001165,C034,Cabin Crew
F001165,C047,Cabin Crew
F001166,C013,Captain
F001166,C032,First Officer
F001166,C056,Cabin Crew
F001166,C002,Cabin Crew
F001166,C040,Cabin Crew
F001167,C019,Captain
F001167,C025,First Officer
F001167,C039,Cabin Crew
F001167,C003,Cabin Crew
F001167,C034,Cabin Crew
F001168,C031,Captain
F001168,C017,First Officer
F001168,C012,Cabin Crew
F001168,C054,Cabin Crew
F001168,C033,Cabin Crew
F001169,C058,Captain
F001169,C061,First Officer
F001169,C014,Cabin Crew
F001169,C027,Cabin Crew
F001169,C034,Cabin Crew
F001170,C011,Captain
F001170,C062,First Officer
F001170,C010,Cabin Crew
F001170,C046,Cabin Crew
F001170,C012,Cabin Crew
F001171,C023,Captain
F001171,C073,First Officer
F001171,C074,Cabin Crew
F001171,C051,Cabin Crew
F001171,C057,Cabin Crew
F001172,C023,Captain
F001172,C001,First Officer
F001172,C021,Cabin Crew
F001172,C046,Cabin Crew
F001172,C066,Cabin Crew
F001173,C044,Captain
F001173,C062,First Officer
F001173,C008,Cabin Crew
F001173,C010,Cabin Crew
F001173,C034,Cabin Crew
F001174,C077,Captain
F001174,C076,First Officer
F001174,C010,Cabin Crew
F001174,C075,Cabin Crew
F001174,C003,Cabin Crew
F001175,C053,Captain
F001175,C028,First Officer
F001175,C060,Cabin Crew
F001175,C065,Cabin Crew
F001175,C041,Cabin Crew
F001176,C038,Captain
F001176,C059,First Officer
F001176,C034,Cabin Crew
F001176,C065,Cabin Crew
F001176,C035,Cabin Crew
F001177,C030,Captain
F001177,C048,First Officer
F001177,C027,Cabin Crew
F001177,C047,Cabin Crew
F001177,C004,Cabin Crew
F001178,C043,Captain
F001178,C032,First Officer
F001178,C039,Cabin Crew
F001178,C040,Cabin Crew
F001178,C066,Cabin Crew
F001179,C043,Captain
F001179,C069,First Officer
F001179,C075,Cabin Crew
F001179,C054,Cabin Crew
F001179,C037,Cabin Crew
F001180,C038,Captain
F001180,C062,First Officer
F001180,C018,Cabin Crew
F001180,C037,Cabin Crew
F001180,C002,Cabin Crew
F001181,C042,Captain
F001181,C032,First Officer
F001181,C027,Cabin Crew
F001181,C007,Cabin Crew
F001181,C045,Cabin Crew
F001182,C030,Captain
F001182,C015,First Officer
F001182,C046,Cabin Crew
F001182,C056,Cabin Crew
F001182,C006,Cabin Crew
F001183,C019,Captain
F001183,C032,First Officer
F001183,C005,Cabin Crew
F001183,C063,Cabin Crew
F001183,C027,Cabin Crew
F001184,C058,Captain
F001184,C048,First Officer
F001184,C021,Cabin Crew
F001184,C035,Cabin Crew
F001184,C003,Cabin Crew
F001185,C077,Captain
F001185,C061,First Officer
F001185,C003,Cabin Crew
F001185,C074,Cabin Crew
F001185,C022,Cabin Crew
F001186,C030,Captain
F001186,C025,First Officer
F001186,C072,Cabin Crew
F001186,C018,Cabin Crew
F001186,C034,Cabin Crew
F001187,C053,Captain
F001187,C048,First Officer
F001187,C037,Cabin Crew
F001187,C033,Cabin Crew
F001187,C034,Cabin Crew
F001188,C044,Captain
F001188,C020,First Officer
F001188,C036,Cabin Crew
F001188,C022,Cabin Crew
F001188,C021,Cabin Crew
F001189,C024,Captain
F001189,C080,First Officer
F001189,C034,Cabin Crew
F001189,C010,Cabin Crew
F001189,C004,Cabin Crew
F001190,C058,Captain
F001190,C062,First Officer
F001190,C035,Cabin Crew
F001190,C047,Cabin Crew
F001190,C021,Cabin Crew
F001191,C058,Captain
F001191,C073,First Officer
F001191,C003,Cabin Crew
F001191,C066,Cabin Crew
F001191,C033,Cabin Crew
F001192,C042,Captain
F001192,C028,First Officer
F001192,C003,Cabin Crew
F001192,C075,Cabin Crew
F001192,C006,Cabin Crew
F001193,C053,Captain
F001193,C070,First Officer
F001193,C065,Cabin Crew
F001193,C027,Cabin Crew
F001193,C074,Cabin Crew
F001194,C011,Captain
F001194,C076,First Officer
F001194,C049,Cabin Crew
F001194,C051,Cabin Crew
F001194,C004,Cabin Crew
F001195,C043,Captain
F001195,C029,First Officer
F001195,C063,Cabin Crew
F001195,C004,Cabin Crew
F001195,C056,Cabin Crew
F001196,C058,Captain
F001196,C062,First Officer
F001196,C060,Cabin Crew
F001196,C014,Cabin Crew
F001196,C071,Cabin Crew
F001197,C024,Captain
F001197,C025,First Officer
F001197,C018,Cabin Crew
F001197,C004,Cabin Crew
F001197,C040,Cabin Crew
F001198,C052,Captain
F001198,C061,First Officer
F001198,C021,Cabin Crew
F001198,C002,Cabin Crew
F001198,C064,Cabin Crew
F001199,C043,Captain
F001199,C028,First Officer
F001199,C046,Cabin Crew
F001199,C072,Cabin Crew
F001199,C040,Cabin Crew
F001200,C031,Captain
F001200,C032,First Officer
F001200,C021,Cabin Crew
F001200,C037,Cabin Crew
F001200,C035,Cabin Crew
F001201,C079,Captain
F001201,C015,First Officer
F001201,C065,Cabin Crew
F001201,C034,Cabin Crew
F001201,C072,Cabin Crew
F001202,C038,Captain
F001202,C015,First Officer
F001202,C002,Cabin Crew
F001202,C037,Cabin Crew
F001202,C006,Cabin Crew
F001203,C068,Captain
F001203,C001,First Officer
F001203,C022,Cabin Crew
F001203,C056,Cabin Crew
F001203,C021,Cabin Crew
F001204,C013,Captain
F001204,C080,First Officer
F001204,C006,Cabin Crew
F001204,C022,Cabin Crew
F001204,C056,Cabin Crew
F001205,C053,Captain
F001205,C059,First Officer
F001205,C075,Cabin Crew
F001205,C018,Cabin Crew
F001205,C072,Cabin Crew
F001206,C023,Captain
F001206,C080,First Officer
F001206,C050,Cabin Crew
F001206,C004,Cabin Crew
F001206,C036,Cabin Crew
F001207,C026,Captain
F001207,C025,First Officer
F001207,C064,Cabin Crew
F001207,C060,Cabin Crew
F001207,C002,Cabin Crew
F001208,C023,Captain
F001208,C016,First Officer
F001208,C003,Cabin Crew
F001208,C050,Cabin Crew
F001208,C057,Cabin Crew
F001209,C019,Captain
F001209,C062,First Officer
F001209,C057,Cabin Crew
F001209,C074,Cabin Crew
F001209,C049,Cabin Crew
F001210,C077,Captain
F001210,C067,First Officer
F001210,C018,Cabin Crew
F001210,C003,Cabin Crew
F001210,C008,Cabin Crew
F001211,C058,Captain
F001211,C048,First Officer
F001211,C066,Cabin Crew
F001211,C012,Cabin Crew
F001211,C010,Cabin Crew
F001212,C030,Captain
F001212,C062,First Officer
F001212,C022,Cabin Crew
F001212,C005,Cabin Crew
F001212,C054,Cabin Crew
F001213,C024,Captain
F001213,C020,First Officer
F001213,C022,Cabin Crew
F001213,C007,Cabin Crew
F001213,C045,Cabin Crew
F001214,C024,Captain
F001214,C020,First Officer
F001214,C018,Cabin Crew
F001214,C012,Cabin Crew
F001214,C072,Cabin Crew
F001215,C044,Captain
F001215,C048,First Officer
F001215,C007,Cabin Crew
F001215,C040,Cabin Crew
F001215,C057,Cabin Crew
F001216,C026,Captain
F001216,C067,First Officer
F001216,C003,Cabin Crew
F001216,C066,Cabin Crew
F001216,C054,Cabin Crew
F001217,C030,Captain
F001217,C025,First Officer
F001217,C066,Cabin Crew
F001217,C065,Cabin Crew
F001217,C047,Cabin Crew
F001218,C053,Captain
F001218,C067,First Officer
F001218,C049,Cabin Crew
F001218,C037,Cabin Crew
F001218,C014,Cabin Crew
F001219,C023,Captain
F001219,C032,First Officer
F001219,C034,Cabin Crew
F001219,C002,Cabin Crew
F001219,C039,Cabin Crew
F001220,C011,Captain
F001220,C062,First Officer
F001220,C002,Cabin Crew
F001220,C014,Cabin Crew
F001220,C047,Cabin Crew
F001221,C053,Captain
F001221,C048,First Officer
F001221,C018,Cabin Crew
F001221,C057,Cabin Crew
F001221,C063,Cabin Crew
F001222,C058,Captain
F001222,C076,First Officer
F001222,C003,Cabin Crew
F001222,C051,Cabin Crew
F001222,C006,Cabin Crew
F001223,C058,Captain
F001223,C020,First Officer
F001223,C004,Cabin Crew
F001223,C056,Cabin Crew
F001223,C036,Cabin Crew
F001224,C024,Captain
F001224,C032,First Officer
F001224,C049,Cabin Crew
F001224,C056,Cabin Crew
F001224,C014,Cabin Crew
F001225,C068,Captain
F001225,C020,First Officer
F001225,C012,Cabin Crew
F001225,C049,Cabin Crew
F001225,C006,Cabin Crew
F001226,C079,Captain
